business_id,company_name,business_ref_code,account_manager,business_group,business_unit,account_motion
84242,LINDEN ONE PTE. LTD.,SGLPTS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
100862,LINEARSIX PTE. LTD.,SGLNPD,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
78190,LION NETWORK TECHNOLOGY PTE. LTD.,SGNTAE,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
121585,LL Family Enterprise Pte. Ltd.,SGFAE6,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
55264,LOCTOC PTE LTD,SGLCTP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
142971,LOGISENSE PTE. LTD.,SGY6ZJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
69189,LUCE MAINTENANCE GROUP PTE. LTD.,SGLUCM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
136967,LUCERO LABS PTE. LTD.,SGLULS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
129812,LUNARI GLOBAL PTE. LTD.,SGLUNG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
135180,LUXRAM LIGHTING PTE. LTD.,SGLL2Q,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
138270,LUXURY LEXICON PTE. LTD.,SGLLKJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
125733,M37 PTE. LTD.,SGM37P,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
65235,MAI TRADE PTE. LTD.,SGTRP4,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
93030,MAJC PTE. LTD.,SGMAJP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
96234,MANGOSTEEN INTERNATIONAL CONSULTING PTE. LTD.,SGX39D,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
76751,MANTAONE PTE. LTD.,SGMP2W,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
114798,MARRFA DISCOVERY REAL ESTATE PTE. LTD.,SGMDSR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
131399,MEDIATROPY PTE. LTD.,SGMPGV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
99145,MEISHIDA PTE. LTD.,SGMPJV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
92766,MENARA REINARTZ PTE. LTD.,SGMER7,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
53886,MERCHANT MANAGEMENT SOLUTIONS PTE. LTD.,SGMERM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
102900,MERITMARK PTE. LTD.,SGMP5E,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
75125,METAGIO PTE. LTD.,SGMP7G,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
136198,MILESUNIN PTE. LTD.,SGMLPC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
116571,MINGRUI TECH PTE. LTD.,SGMTDL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
125028,MITHRIL LABS PTE. LTD.,SGMTHL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
77847,MMA BRAND SERVICES PTE. LTD.,SGMMBR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
94418,MOBINET PTE. LTD.,SGMBNP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
102312,MODE LABS PTE. LTD.,SGMDL5,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
100154,MODEST COMPANY PTE. LTD.,KRMDEC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
121515,MOKSTER FILMS PTE. LTD.,SGMKF9,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
104146,MOLLY ENTERPRISE PTE. LTD.,SGMLLE,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
72785,MOMO ONLINE PTE. LTD.,SGNNPX,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
128008,MORE THAN TRADE PTE. LTD.,SGMRT7,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
135761,MTM PAYMENTS PTE. LTD.,SGMTP2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
114918,MUAFF PTE. LTD.,SGNYUK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
123340,MULTIPOLITAN PTE. LTD.,SGMP52,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
98221,MUTU ADVISORS PTE. LTD.,SGMUAJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
71807,MVM INVESTMENT PTE. LTD.,SGMVMN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
69718,MYSIGRID PTE. LTD.,SGSGRP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
120598,NANNING SUNSHINE PTE. LTD.,SGNSYS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
109409,NARROW TECHNOLOGIES PTE. LTD.,SG2WEV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
127602,NARWHAL PROJECT PTE. LTD.,SGY5NA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
106265,NDC BEAUTY GROUP PTE. LTD.,SGNDBF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
110712,NEURAL SQUARE PTE. LTD.,SGNSS8,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
129431,NEW SHINING STAR PTE. LTD.,SGNSEH,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
98074,NEW TOYAR TRADING PTE. LTD.,SGNTXU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
84631,NEWCNEWL PTE. LTD.,SGNPFW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
76958,NEWVISION METALS PTE. LTD.,SGNEM3,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
90687,NGMOB PTE. LTD.,SGNGMP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
114473,NICETECH PTE. LTD.,SGNCPG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
80041,NIDALEE PTE. LTD.,SG53VR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
115384,NIHON SKIN SDN. BHD.,SGNHNS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
85309,NITEX PTE. LTD.,SGNPA7,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
123558,Niyam Pte Ltd,SGNYAP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
78877,NOVACO NAVIGATION PTE. LTD.,SGNVNB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
88440,NOVAPPS PTE. LTD.,SGNPJS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
141908,NOVARTIS TECH PTE. LTD.,SGX7WK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
4631,NTC INTEGRATION (PTE) LTD,SGNTCN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
98647,OCTOPUS INFORMATION PTE. LTD.,SGCTNV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
142351,OH BABY GAMES PTE. LTD.,SGBGQA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
113370,OLAP DATABASE PTE. LTD.,SGLAD4,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
123284,ONEWORLD COLAB PTE. LTD.,SGNCQJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
103530,ONTIC PTE. LTD.,SGNPL6,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
112907,ONTOLOGY HOLDINGS PTE. LTD.,SGNHDZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
132308,OPPSURUY UYTP PTE. LTD.,SGPPSU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
79734,OPULOUS PTE. LTD.,SGPUUP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
129851,ORBITECH PTE. LTD.,SGRWKY,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
137087,Osome Limited,SGSMLV,SG AM-Rachel,AFT HK Limited,AspireOS,Key
121970,OUTSCALER PTE. LTD.,SGUP2S,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
123386,OVERTAKE LABS PTE. LTD.,SGVELC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
109814,PACIFIC SCALING SOLUTIONS PTE. LTD.,SG65EX,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
95797,PALE BLUE DOT AI PTE. LTD.,SGNBCC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
137534,PATEDON PTE. LTD.,SGPPK5,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
58738,PAYBOY PTE. LTD.,SGPAP7,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
94466,PERSONA AI PTE. LTD.,SGPPX5,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
82799,PERSONA.LY PTE. LTD.,SGPP3L,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
147746,PESSO FUSION PTE. LTD.,SGPFQ6,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
72010,PHARMINT PTE. LTD.,SGVES2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
84822,PINE PAYMENT SINGAPORE PTE. LTD.,SGBSVP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
71959,PLAYERONE TECHNOLOGIES PTE. LTD.,SGPLTM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
96832,PLAYTLE PTE. LTD.,SGPLPV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
104483,PORTCAST PTE. LTD.,SGPP33,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
111190,PRECIOUS ASSET MANAGEMENT PTE. LTD.,SGPAJQ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
77549,PRIMAL MALAYSIA SDN. BHD.,SGPMXV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
114138,PROCURIAN PARTNERS PTE. LTD.,SGPPHY,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
77244,PROPFUNNELS PTE. LIMITED,SGPPYK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
120779,PROVIEW OPTICS PTE. LTD.,SGPPVB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
95269,PT ECOMMERCE GROWTH INDONESIA,SGECGU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
112590,PT HOPPI INDONESIA TRADING,SGHPPN,SG AM-Rachel,PT Alumak Teknologi Indonesia,AspireBA,Scaled
84472,PT UNA BRANDS INDONESIA DUA,SGUNAB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
84512,PT UNA BRANDS INDONESIA SATU,SGUNBB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
99040,PT UNA INDONESIA TIGA,SGUNAN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
118443,PT. LAKU6 ONLINE INDONESIA,SGLANE,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
83502,PUREPROFILE SINGAPORE PTE. LTD.,SGPUSY,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
94204,PURPLE CLOUD TECH PTE. LTD.,SGPUC9,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
139447,QIANSHENG RUIYOU TECHNOLOGY TRADING PTE. LTD.,SGQANR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
148399,QUALITY ORACLE PTE LTD,SGQURN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
116979,QUANTUM CONSULTING PTE. LTD.,SGQCMX,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
177826,QUESTOUD PTE LTD,SGQPXF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
94275,QUESTOUD PTE. LTD.,SGQUPF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
131862,QUESTWORLD PTE. LTD,SGQPMX,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
81542,Rabbit Care Company Limited,SGRCYZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
145251,Rabbit Care Company Limited,SGRCUH,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
103662,RANDOMWALK MANAGEMENT PTE. LTD.,SGRMYK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
86867,RAYN CONSULTING PTE. LTD.,SGRACV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
80614,Relentless Growth Enterprises Pte. Ltd.,SGRGXR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
117386,REVELI INTERNATIONAL PTE LTD,SGRNJK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
128568,RICHEN INDUSTRIAL PTE. LIMITED,SGRCNC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
79850,RJC CONSULTANCY SERVICES INC. PTE. LTD.,SGRJCC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
116895,ROLLING AI PTE. LTD.,SGRLPM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
77513,ROSTER PTE. LTD.,SGBPGN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
116840,RPC VENTURES PTE. LTD.,SGRPCV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
73402,S FIVE PTE. LTD.,SGFVPM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
71643,S'IMETRI1221 PILATES PTE. LTD.,SGSMPJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
125716,S&F TECH PTE. LTD.,SGGPY8,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
68938,SACH PTE LTD,SGSKC8,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
111692,SALVUM TORQUE PTE. LTD.,SGST8N,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
115040,SARMAAYA INTERNATIONAL PTE. LTD,SGMQUP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
68390,SAVOIR SOLUTIONS ASIA PTE. LTD.,SGSASA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
66849,SCREENING EAGLE SINGAPORE PTE. LTD.,SGSCRE,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
84679,SEASTAR TECHNOLOGY INTERNATIONAL INDUSTRIAL PTE. LTD.,SGRRXD,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
104438,SECRET SESSIONS PTE. LTD.,SGSSRK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
98556,SEOBASE PTE. LTD.,SGSPJ5,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
62593,SGPOMADES TRADING PTE. LTD.,SGSGPT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
83703,SHIPSHAVE SINGAPORE PTE. LTD.,SGSS4Z,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
73592,SHOMVOB PTE. LTD.,SGS5AF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
80180,SHOPLIVE PTE. LTD.,SGNJKZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
79736,SIGNALPLUS SG PTE. LTD.,SGU5T4,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
90169,SILVER UNIVERSE FURNITURE PTE. LTD.,SGSLVU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
141390,SIMONS TECHNOLOGY PTE. LTD.,SGL6HR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
169925,SIMULAR PTE LTD,SGT7PW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
86960,SINGAPORE YEEBO PTE. LTD.,SGSYNJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
123793,Sixides Advertising Pte Ltd,SGSXDA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
71689,SKYLADDER TECH PTE. LTD.,SGSKT4,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
85496,SLSC PTE. LTD.,SGSPFG,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
67648,SMART GLOBAL SECURE PTE. LTD.,SGSMAG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
61697,SMG GLOBAL GATEWAY PTE. LTD.,SGGALH,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
89834,SOLID CORPORATION SG PTE. LTD.,SGSLDC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
82118,SONG DYNASTY PTE. LTD.,SGSDUP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
126742,SONY BLOCK SOLUTIONS LABS PTE. LTD,SGSN4B,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
143164,Sora Cloud,SGSRCY,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
126884,SOURCESAGE (PTE. LTD.) (INR),SGSP9M,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
131197,SPRING SNOW APP PTE. LTD.,SGSPS2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
88888,STAKE TECHNOLOGIES PTE. LTD.,SGSTYM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
88512,STARTALE GROUP PTE. LTD.,SGSTLS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
84801,STERRA TECH PTE. LTD.,SGSTTL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
81930,STERRA TECH SDN BHD,SGSTTD,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
71870,STRAITDEER PTE. LTD.,SGSP7B,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
117443,SUBTLE SHIFT PTE. LTD.,SGYE9N,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
115980,SUNSHINE NETWORK CONSULTING PTE. LTD.,SGAHJX,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
113861,Super Mama Lab Sdn. Bhd.,SG7YC2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
96160,SUPER NOVA NETWORKS PTE. LTD.,SGSN7C,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
124865,SUPERAGENT PTE. LTD.,SGZMQ5,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
64146,SUPERTAL PTE. LTD.,SGSPW5,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
72071,SUTRIX GROUP PTE LTD,SGSUGV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
139935,SUZAKU PTE. LTD.,SGPKSK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
81754,SWEE LEE HOLDINGS PTE LTD,SGSLBW,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
139307,SYSTEMSRUN TECH PTE. LTD.,SGQJ2K,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
121856,T-ACCELERATE PTE. LTD.,SGY9NG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
172733,TAAI LABS PTE LTD,SGTAAL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
85806,TABSQUARE PTE LTD (SGD),SGTAPR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
85967,TABSQUARE PTE LTD (USD),SGTPKT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
85821,TACHTECH FAMILY OFFICE PTE. LTD.,SGWLPL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
69769,TAKE APP PTE. LTD.,SGTAKA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
113442,TAMESOL SOLAR GROUP PTE. LTD.,SGGRYJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
54390,TANCHEN STUDIO PTE. LTD.,SGTANS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
88044,TBOOK PTE. LTD.,SGTBKP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
146878,TC GROUP (SINGAPORE) ACCOUNTING PTE. LTD.,SGGS6K,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
112513,TEAMMATE PTE. LTD.,SGTP4J,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
85305,TECHMEISTER PTE. LTD.,SGVJH9,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
128030,TECHNEXUS PLATFORMS PTE. LTD.,SGFZYR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
53865,Technofocus Pte Ltd,SGTPTB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
128157,TECHUB SOLUTION PTE. LTD.,SGR6YW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
108520,TETRA MANAGEMENT CONSULTANTS PTE. LTD.,SGTEMV,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
82348,TGM RESEARCH PTE. LTD.,SGTGMR,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
32920,THE FASHION BOND PTE. LTD.,SGPTLZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
78976,THE LOUD CLAN PTE. LTD.,SGTLPC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
131294,THE PARENT GROUP SEA PTE. LTD.,SGTP39,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
115999,THE SAFETY SEMPLUX PTE. LTD.,SGNKPQ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
69705,THE THAIGER PTE. LTD.,SGTPFQ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
74148,THE UNMARKETING AGENCY PTE. LTD.,SGTHU4,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
131230,THE WILD VENTURES PTE. LTD.,SGTHVB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
135101,THEA TECH PTE. LTD.,SGAL6K,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
96490,TOCESS PTE. LTD.,SGWPEK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
142362,TOKENINSIGHT SG PTE. LTD.,SGTKPR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
84945,TOKENINSIGHT SG PTE. LTD.,SGTKPL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
110285,TOTAL PROTECTION SOLUTIONS PTE. LTD,SG9NEY,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
113372,TOTAL PROTECTION SOLUTIONS PTE. LTD -Payroll,SG2TXG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
127915,TRABEYA PRIVATE LIMITED,SGX7G8,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
103127,TREE BY STREAM PTE. LTD.,SGTSF7,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
76081,TREEDOTS ENTERPRISE (PRIVATE LIMITED),SGTHJC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
136199,TRUEPATH CONSULTING PTE. LTD.,SGTCPD,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
146919,TTMFS SINGAPORE PTE LTD CEO OFFICE,SGTSXC,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
119949,TTMFS SINGAPORE PTE LTD SGD,SGTSXV,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
105067,TUDUNGPEOPLE INT. PTE. LTD.,SGHJEZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
99159,TWIN TURBO GAMES PTE. LTD.,SGTWTJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
136081,U&FAS SINGAPORE PTE LTD,SGUFAS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
126592,ULNESSTAND OUTDOOR PRODUCTS PTE. LTD.,SGULNU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
90406,ULTIMATE DESK PTE. LTD.,SGUTMD,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
83709,UNCORKED CONSULTING PTE. LTD.,SGUNC5,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
77892,UNIC CONSULTANCY PTE. LTD.,SGUNC2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
128190,UNIEX EXPO PTE. LTD.,SGUNEE,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
64513,UNIVERSAL EMPLOYMENT AGENCY PTE. LTD,SGUNVE,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
85248,UNOASIA PTE LTD,SGUNAP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
103375,UPRO AI PTE. LIMITED,SGUPRU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
139865,UPSCALE TECHNOLOGY PTE. LTD.,SGUT63,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
126721,VANGUARD BUSINESS SOLUTIONS AND CONSULTING PTE. LTD.,SGVABC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
110987,VANT8 PTE. LTD.,SGVAPD,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
74015,VICTORIA WOODS PTE. LTD.,SGVCTW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
68679,VICTORY LEAP PTE. LTD.,SGVCTL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
79674,VILLAGE CONSULTANCY AND INVESTMENTS PRIVATE LIMITED,SGVAGC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
119092,VIRUMA INTERNATIONAL PTE. LTD,SGVRUN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
81755,VISTA MUSICAL INSTRUMENTS PTE. LTD.,SGVSMW,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
73946,VISUAL MINE PTE. LTD.,SGVSMG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
57048,VITRUVIANMD PTE. LTD.,SGNTEN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Scaled
